"lakeid","year4","sampledate","gearid","spname","depth","rep","length","weight","sex","fishpart"
"WI",2010,"2010-08-10","VGN032","GOLDENSHINER",1,2,140,,,
"WI",2010,"2010-08-10","VGN032","GOLDENSHINER",1,2,140,,,
"WI",2010,"2010-08-10","VGN032","GOLDENSHINER",1,2,135,,,
"WI",2010,"2010-08-10","VGN032","GOLDENSHINER",1,2,142,,,
"WI",2010,"2010-08-10","VGN032","GOLDENSHINER",1,2,133,,,
"WI",2010,"2010-08-10","VGN032","GOLDENSHINER",0,2,127,,,
"WI",2010,"2010-08-10","VGN038","GOLDENSHINER",3,2,145,,,
"WI",2010,"2010-08-10","VGN038","GOLDENSHINER",3,2,157,,,
"WI",2010,"2010-08-10","VGN038","GOLDENSHINER",3,2,156,,,
"WI",2010,"2010-08-10","VGN038","GOLDENSHINER",3,2,177,,,
"WI",2010,"2010-08-10","VGN038","GOLDENSHINER",3,2,158,,,
"WI",2010,"2010-08-10","VGN038","GOLDENSHINER",3,2,167,,,
"WI",2010,"2010-08-10","VGN038","GOLDENSHINER",3,2,162,,,
"WI",2010,"2010-08-10","VGN038","GOLDENSHINER",3,2,153,,,
"WI",2010,"2010-08-10","VGN038","GOLDENSHINER",3,2,150,,,
"WI",2010,"2010-08-10","VGN038","GOLDENSHINER",3,2,153,,,
"WI",2010,"2010-08-10","VGN038","GOLDENSHINER",2,2,174,,,
"WI",2010,"2010-08-10","VGN038","GOLDENSHINER",2,2,161,,,
"WI",2010,"2010-08-10","VGN038","GOLDENSHINER",2,2,150,,,
"WI",2010,"2010-08-10","VGN038","GOLDENSHINER",2,2,162,,,
"WI",2010,"2010-08-10","VGN038","GOLDENSHINER",2,2,148,,,
"WI",2010,"2010-08-10","VGN038","GOLDENSHINER",2,2,160,,,
"WI",2010,"2010-08-10","VGN038","GOLDENSHINER",2,2,152,,,
"WI",2010,"2010-08-10","VGN038","GOLDENSHINER",2,2,153,,,
"WI",2010,"2010-08-10","VGN038","GOLDENSHINER",2,2,171,,,
"WI",2010,"2010-08-10","VGN038","GOLDENSHINER",2,2,159,,,
"WI",2010,"2010-08-10","VGN038","GOLDENSHINER",2,2,162,,,
"WI",2010,"2010-08-10","VGN038","GOLDENSHINER",2,2,153,,,
"WI",2010,"2010-08-10","VGN038","GOLDENSHINER",2,2,147,,,
"WI",2010,"2010-08-10","VGN038","GOLDENSHINER",2,2,173,,,
"WI",2010,"2010-08-10","VGN038","GOLDENSHINER",2,2,165,,,
"WI",2010,"2010-08-10","VGN038","GOLDENSHINER",2,2,142,,,
"WI",2010,"2010-08-10","VGN038","GOLDENSHINER",2,2,148,,,
"WI",2010,"2010-08-10","VGN038","GOLDENSHINER",2,2,164,,,
"WI",2010,"2010-08-10","VGN038","GOLDENSHINER",2,2,155,,,
"WI",2010,"2010-08-10","VGN038","GOLDENSHINER",2,2,149,,,
"WI",2010,"2010-08-10","VGN038","GOLDENSHINER",2,2,164,,,
"WI",2010,"2010-08-10","VGN038","GOLDENSHINER",2,2,171,,,
"WI",2010,"2010-08-10","VGN038","GOLDENSHINER",1,2,156,,,
"WI",2010,"2010-08-10","VGN038","GOLDENSHINER",1,2,146,,,
"WI",2010,"2010-08-10","VGN038","GOLDENSHINER",1,2,149,,,
"WI",2010,"2010-08-10","VGN038","GOLDENSHINER",1,2,154,,,
"WI",2010,"2010-08-10","VGN038","GOLDENSHINER",1,2,155,,,
"WI",2010,"2010-08-10","VGN038","GOLDENSHINER",1,2,154,,,
"WI",2010,"2010-08-10","VGN038","GOLDENSHINER",1,2,169,,,
"WI",2010,"2010-08-10","VGN038","GOLDENSHINER",1,2,148,,,
"WI",2010,"2010-08-10","VGN038","GOLDENSHINER",1,2,168,,,
"WI",2010,"2010-08-10","VGN038","GOLDENSHINER",1,2,163,,,
"WI",2010,"2010-08-10","VGN038","GOLDENSHINER",0,2,149,,,
"WI",2010,"2010-08-10","VGN038","GOLDENSHINER",0,2,155,,,
"WI",2010,"2010-08-10","VGN038","GOLDENSHINER",0,2,154,,,
"WI",2010,"2010-08-10","BSEINE","GOLDENSHINER",-1,7,120,,,
"WI",2010,"2010-08-10","BSEINE","GOLDENSHINER",-1,7,115,,,
"WI",2010,"2010-08-10","FYKNET","GOLDENSHINER",-1,1,169,,,
"WI",2010,"2010-08-10","BSEINE","GOLDENSHINER",-1,12,34,0.3,,
"WI",2010,"2010-08-10","BSEINE","LARGEMOUTHBASS",-1,12,59,2.9,,
"WI",2010,"2010-08-10","TRAMML","LARGEMOUTHBASS",-1,1,380,790,,
"WI",2010,"2010-08-10","BSEINE","LARGEMOUTHBASS",-1,9,65,4.8,,
"WI",2010,"2010-08-10","BSEINE","LARGEMOUTHBASS",-1,9,65,3.5,,
"WI",2010,"2010-08-10","BSEINE","LARGEMOUTHBASS",-1,10,61,3,,
"WI",2010,"2010-08-10","FYKNET","PUMPKINSEED",-1,6,144,73,,
"WI",2010,"2010-08-10","FYKNET","PUMPKINSEED",-1,6,105,24,,
"WI",2010,"2010-08-10","BSEINE","PUMPKINSEED",-1,9,130,58,,
"WI",2010,"2010-08-10","VGN051","PUMPKINSEED",3,2,116,36,,
"WI",2010,"2010-08-10","BSEINE","PUMPKINSEED",-1,11,108,32,,
"WI",2010,"2010-08-10","BSEINE","PUMPKINSEED",-1,11,70,,,
"WI",2010,"2010-08-10","BSEINE","PUMPKINSEED",-1,11,76,8.5,,
"WI",2010,"2010-08-10","BSEINE","PUMPKINSEED",-1,11,59,3.9,,
"WI",2010,"2010-08-10","BSEINE","PUMPKINSEED",-1,11,69,6.6,,
"WI",2010,"2010-08-10","BSEINE","PUMPKINSEED",-1,11,103,,,
"WI",2010,"2010-08-10","BSEINE","PUMPKINSEED",-1,11,69,,,
"WI",2010,"2010-08-10","BSEINE","PUMPKINSEED",-1,11,44,1.5,,
"WI",2010,"2010-08-10","BSEINE","PUMPKINSEED",-1,11,103,,,
"WI",2010,"2010-08-10","BSEINE","PUMPKINSEED",-1,11,93,17.5,,
"WI",2010,"2010-08-10","BSEINE","SPOTFINSHINER",-1,7,79,3.8,,
"WI",2010,"2010-08-10","BSEINE","SPOTFINSHINER",-1,8,80,4.2,,
"WI",2010,"2010-08-10","VGN025","YELLOWPERCH",3,2,132,,,
"WI",2010,"2010-08-10","VGN025","YELLOWPERCH",3,2,120,18,,
"WI",2010,"2010-08-10","VGN025","YELLOWPERCH",3,2,105,,,
"WI",2010,"2010-08-10","VGN025","YELLOWPERCH",3,2,105,,,
"WI",2010,"2010-08-10","VGN025","YELLOWPERCH",3,2,114,,,
"WI",2010,"2010-08-10","VGN025","YELLOWPERCH",3,2,109,,,
"WI",2010,"2010-08-10","VGN025","YELLOWPERCH",3,2,104,,,
"WI",2010,"2010-08-10","VGN025","YELLOWPERCH",3,2,106,,,
"WI",2010,"2010-08-10","VGN025","YELLOWPERCH",3,2,106,,,
"WI",2010,"2010-08-10","VGN025","YELLOWPERCH",3,2,100,,,
"WI",2010,"2010-08-10","VGN025","YELLOWPERCH",3,2,110,,,
"WI",2010,"2010-08-10","VGN025","YELLOWPERCH",3,2,103,,,
"WI",2010,"2010-08-10","VGN025","YELLOWPERCH",3,2,107,,,
"WI",2010,"2010-08-10","VGN025","YELLOWPERCH",3,2,103,,,
"WI",2010,"2010-08-10","VGN025","YELLOWPERCH",3,2,107,,,
"WI",2010,"2010-08-10","VGN025","YELLOWPERCH",3,2,127,,,
"WI",2010,"2010-08-10","VGN025","YELLOWPERCH",3,2,104,,,
"WI",2010,"2010-08-10","VGN025","YELLOWPERCH",3,2,109,,,
"WI",2010,"2010-08-10","VGN025","YELLOWPERCH",2,2,113,,,
"WI",2010,"2010-08-10","VGN025","YELLOWPERCH",2,2,106,,,
"WI",2010,"2010-08-10","VGN025","YELLOWPERCH",2,2,109,,,
"WI",2010,"2010-08-10","VGN025","YELLOWPERCH",2,2,105,,,
"WI",2010,"2010-08-10","VGN025","YELLOWPERCH",2,2,107,,,
"WI",2010,"2010-08-10","VGN025","YELLOWPERCH",2,2,105,,,
"WI",2010,"2010-08-10","VGN025","YELLOWPERCH",2,2,104,,,
"WI",2010,"2010-08-10","VGN025","YELLOWPERCH",2,2,107,,,
"WI",2010,"2010-08-10","VGN025","YELLOWPERCH",2,2,124,,,
"WI",2010,"2010-08-10","VGN025","YELLOWPERCH",1,2,101,,,
"WI",2010,"2010-08-10","VGN025","YELLOWPERCH",1,2,105,,,
"WI",2010,"2010-08-10","VGN025","YELLOWPERCH",1,2,103,,,
"WI",2010,"2010-08-10","VGN025","YELLOWPERCH",1,2,104,,,
"WI",2010,"2010-08-10","VGN025","YELLOWPERCH",1,2,109,,,
"WI",2010,"2010-08-10","VGN025","YELLOWPERCH",1,2,100,,,
"WI",2010,"2010-08-10","VGN025","YELLOWPERCH",1,2,101,,,
"WI",2010,"2010-08-10","VGN025","YELLOWPERCH",1,2,104,,,
"WI",2010,"2010-08-10","VGN025","YELLOWPERCH",1,2,105,,,
"WI",2010,"2010-08-10","VGN025","YELLOWPERCH",1,2,110,,,
"WI",2010,"2010-08-10","VGN025","YELLOWPERCH",1,2,105,,,
"WI",2010,"2010-08-10","VGN025","YELLOWPERCH",1,2,112,,,
"WI",2010,"2010-08-10","VGN025","YELLOWPERCH",1,2,106,,,
"WI",2010,"2010-08-10","VGN025","YELLOWPERCH",1,2,114,,,
"WI",2010,"2010-08-10","VGN025","YELLOWPERCH",1,2,111,,,
"WI",2010,"2010-08-10","VGN025","YELLOWPERCH",1,2,105,,,
"WI",2010,"2010-08-10","VGN025","YELLOWPERCH",1,2,107,,,
"WI",2010,"2010-08-10","VGN032","YELLOWPERCH",3,2,133,,,
"WI",2010,"2010-08-10","VGN032","YELLOWPERCH",3,2,141,32,,
"WI",2010,"2010-08-10","VGN032","YELLOWPERCH",3,2,157,,,
"WI",2010,"2010-08-10","VGN032","YELLOWPERCH",3,2,155,,,
"WI",2010,"2010-08-10","VGN032","YELLOWPERCH",3,2,140,29,,
"WI",2010,"2010-08-10","VGN032","YELLOWPERCH",3,2,132,,,
"WI",2010,"2010-08-10","VGN032","YELLOWPERCH",3,2,128,,,
"WI",2010,"2010-08-10","VGN032","YELLOWPERCH",3,2,130,,,
"WI",2010,"2010-08-10","VGN032","YELLOWPERCH",3,2,134,,,
"WI",2010,"2010-08-10","VGN032","YELLOWPERCH",3,2,131,,,
"WI",2010,"2010-08-10","VGN038","YELLOWPERCH",3,2,159,,,
"WI",2010,"2010-08-10","VGN038","YELLOWPERCH",3,2,154,41,,"S"
"WI",2010,"2010-08-10","VGN038","YELLOWPERCH",3,2,161,,,
"WI",2010,"2010-08-10","VGN038","YELLOWPERCH",3,2,155,,,
"WI",2010,"2010-08-10","VGN038","YELLOWPERCH",3,2,157,,,
"WI",2010,"2010-08-10","VGN038","YELLOWPERCH",3,2,162,,,
"WI",2010,"2010-08-10","VGN038","YELLOWPERCH",3,2,156,,,
"WI",2010,"2010-08-10","VGN038","YELLOWPERCH",1,2,162,,,
"WI",2010,"2010-08-11","ELFISH","BLACKCRAPPIE",-1,2,162,87,,
"WI",2010,"2010-08-11","ELFISH","BLACKCRAPPIE",-1,3,204,202,,
"WI",2010,"2010-08-11","ELFISH","BLACKCRAPPIE",-1,3,230,170,,
"WI",2010,"2010-08-11","ELFISH","BLACKCRAPPIE",-1,1,196,,,
"WI",2010,"2010-08-11","ELFISH","BLACKCRAPPIE",-1,1,285,310,,
"WI",2010,"2010-08-11","ELFISH","BLACKCRAPPIE",-1,1,166,64,,
"WI",2010,"2010-08-11","ELFISH","BLACKCRAPPIE",-1,1,169,,,
"WI",2010,"2010-08-11","ELFISH","BLACKCRAPPIE",-1,1,177,,,
"WI",2010,"2010-08-11","ELFISH","BLACKCRAPPIE",-1,1,162,,,
"WI",2010,"2010-08-11","ELFISH","BLACKCRAPPIE",-1,1,115,20,,
"WI",2010,"2010-08-11","ELFISH","BLUEGILL",-1,1,107,,,
"WI",2010,"2010-08-11","ELFISH","BLUEGILL",-1,1,100,,,
"WI",2010,"2010-08-11","ELFISH","BLUEGILL",-1,1,110,,,
"WI",2010,"2010-08-11","ELFISH","BLUEGILL",-1,1,110,,,
"WI",2010,"2010-08-11","ELFISH","BLUEGILL",-1,1,115,,,
"WI",2010,"2010-08-11","ELFISH","BLUEGILL",-1,1,118,,,
"WI",2010,"2010-08-11","ELFISH","BLUEGILL",-1,1,107,,,
"WI",2010,"2010-08-11","ELFISH","BLUEGILL",-1,1,102,,,
"WI",2010,"2010-08-11","ELFISH","BLUEGILL",-1,1,121,,,
"WI",2010,"2010-08-11","ELFISH","BLUEGILL",-1,1,116,,,
"WI",2010,"2010-08-11","ELFISH","BLUEGILL",-1,1,111,,,
"WI",2010,"2010-08-11","ELFISH","BLUEGILL",-1,1,111,,,
"WI",2010,"2010-08-11","ELFISH","BLUEGILL",-1,1,105,,,
"WI",2010,"2010-08-11","ELFISH","BLUEGILL",-1,1,112,,,
"WI",2010,"2010-08-11","ELFISH","BLUEGILL",-1,1,93,,,
"WI",2010,"2010-08-11","ELFISH","BLUEGILL",-1,1,86,,,
"WI",2010,"2010-08-11","ELFISH","BLUEGILL",-1,1,114,,,
"WI",2010,"2010-08-11","ELFISH","BLUEGILL",-1,1,106,,,
"WI",2010,"2010-08-11","ELFISH","BLUEGILL",-1,1,111,,,
"WI",2010,"2010-08-11","ELFISH","BLUEGILL",-1,1,100,,,
"WI",2010,"2010-08-11","ELFISH","BLUEGILL",-1,1,110,,,
"WI",2010,"2010-08-11","ELFISH","BLUEGILL",-1,1,95,,,
"WI",2010,"2010-08-11","ELFISH","BLUEGILL",-1,1,95,,,
"WI",2010,"2010-08-11","ELFISH","BLUEGILL",-1,1,95,,,
"WI",2010,"2010-08-11","ELFISH","BLUEGILL",-1,1,106,,,
"WI",2010,"2010-08-11","ELFISH","BLUEGILL",-1,1,117,,,
"WI",2010,"2010-08-11","ELFISH","BLUEGILL",-1,1,120,,,
"WI",2010,"2010-08-11","ELFISH","BLUEGILL",-1,1,91,,,
"WI",2010,"2010-08-11","ELFISH","BLUEGILL",-1,1,119,,,
"WI",2010,"2010-08-11","ELFISH","BLUEGILL",-1,1,115,,,
"WI",2010,"2010-08-11","ELFISH","BLUEGILL",-1,1,152,,,
"WI",2010,"2010-08-11","ELFISH","BLUEGILL",-1,1,135,,,
"WI",2010,"2010-08-11","ELFISH","BLUEGILL",-1,1,127,,,
"WI",2010,"2010-08-11","ELFISH","BLUEGILL",-1,1,118,,,
"WI",2010,"2010-08-11","ELFISH","BLUEGILL",-1,1,122,,,
"WI",2010,"2010-08-11","ELFISH","BLUEGILL",-1,1,130,,,
"WI",2010,"2010-08-11","ELFISH","BLUEGILL",-1,1,126,,,
"WI",2010,"2010-08-11","ELFISH","BLUEGILL",-1,1,179,132,,
"WI",2010,"2010-08-11","ELFISH","BLUEGILL",-1,1,161,,,
"WI",2010,"2010-08-11","ELFISH","BLUEGILL",-1,1,133,,,
"WI",2010,"2010-08-11","ELFISH","BLUEGILL",-1,1,140,,,
"WI",2010,"2010-08-11","ELFISH","BLUEGILL",-1,1,152,,,
"WI",2010,"2010-08-11","ELFISH","BLUEGILL",-1,1,129,,,
"WI",2010,"2010-08-11","ELFISH","BLUEGILL",-1,1,124,,,
"WI",2010,"2010-08-11","ELFISH","BLUEGILL",-1,1,132,,,
"WI",2010,"2010-08-11","ELFISH","BLUEGILL",-1,1,124,,,
"WI",2010,"2010-08-11","ELFISH","BLUEGILL",-1,1,123,,,
"WI",2010,"2010-08-11","ELFISH","BLUEGILL",-1,1,125,,,
"WI",2010,"2010-08-11","ELFISH","BLUEGILL",-1,1,138,,,
"WI",2010,"2010-08-11","ELFISH","BLUEGILL",-1,1,147,,,
"WI",2010,"2010-08-11","ELFISH","BLUEGILL",-1,1,132,,,
"WI",2010,"2010-08-11","ELFISH","BLUEGILL",-1,1,136,,,
"WI",2010,"2010-08-11","ELFISH","BLUEGILL",-1,1,130,,,
"WI",2010,"2010-08-11","ELFISH","BLUEGILL",-1,1,130,,,
"WI",2010,"2010-08-11","ELFISH","BLUEGILL",-1,1,150,,,
"WI",2010,"2010-08-11","ELFISH","BLUEGILL",-1,1,125,,,
"WI",2010,"2010-08-11","ELFISH","BLUEGILL",-1,1,133,,,
"WI",2010,"2010-08-11","ELFISH","BLUEGILL",-1,1,120,,,
"WI",2010,"2010-08-11","ELFISH","BLUEGILL",-1,1,144,,,
"WI",2010,"2010-08-11","ELFISH","BLUEGILL",-1,1,61,,,
"WI",2010,"2010-08-11","ELFISH","BLUEGILL",-1,1,56,,,
"WI",2010,"2010-08-11","ELFISH","BLUEGILL",-1,1,64,,,
"WI",2010,"2010-08-11","ELFISH","BLUEGILL",-1,1,58,,,
"WI",2010,"2010-08-11","ELFISH","BLUEGILL",-1,1,55,,,
"WI",2010,"2010-08-11","ELFISH","BLUEGILL",-1,1,63,,,
"WI",2010,"2010-08-11","ELFISH","BLUEGILL",-1,1,77,,,
"WI",2010,"2010-08-11","ELFISH","BLUEGILL",-1,1,75,,,
"WI",2010,"2010-08-11","ELFISH","BLUEGILL",-1,1,57,,,
"WI",2010,"2010-08-11","ELFISH","BLUEGILL",-1,1,70,,,
"WI",2010,"2010-08-11","ELFISH","BLUEGILL",-1,1,67,,,
"WI",2010,"2010-08-11","ELFISH","BLUEGILL",-1,1,54,,,
"WI",2010,"2010-08-11","ELFISH","BLUEGILL",-1,1,56,,,
"WI",2010,"2010-08-11","ELFISH","BLUEGILL",-1,1,60,,,
"WI",2010,"2010-08-11","ELFISH","BLUEGILL",-1,1,59,,,
"WI",2010,"2010-08-11","ELFISH","BLUEGILL",-1,1,61,,,
"WI",2010,"2010-08-11","ELFISH","BLUEGILL",-1,1,68,,,
"WI",2010,"2010-08-11","ELFISH","BLUEGILL",-1,1,70,,,
"WI",2010,"2010-08-11","ELFISH","BLUEGILL",-1,1,62,,,
"WI",2010,"2010-08-11","ELFISH","BLUEGILL",-1,1,70,,,
"WI",2010,"2010-08-11","ELFISH","BLUEGILL",-1,1,69,,,
"WI",2010,"2010-08-11","ELFISH","BLUEGILL",-1,1,65,,,
"WI",2010,"2010-08-11","ELFISH","BLUEGILL",-1,1,72,,,
"WI",2010,"2010-08-11","ELFISH","BLUEGILL",-1,1,67,,,
"WI",2010,"2010-08-11","ELFISH","BLUEGILL",-1,1,61,,,
"WI",2010,"2010-08-11","ELFISH","BLUEGILL",-1,1,63,,,
"WI",2010,"2010-08-11","ELFISH","BLUEGILL",-1,1,60,,,
"WI",2010,"2010-08-11","ELFISH","BLUEGILL",-1,1,55,,,
"WI",2010,"2010-08-11","ELFISH","BLUEGILL",-1,1,58,,,
"WI",2010,"2010-08-11","ELFISH","BLUEGILL",-1,1,57,,,
"WI",2010,"2010-08-11","ELFISH","BLUEGILL",-1,1,39,,,
"WI",2010,"2010-08-11","ELFISH","BLUEGILL",-1,1,35,,,
"WI",2010,"2010-08-11","ELFISH","BLUEGILL",-1,1,36,,,
"WI",2010,"2010-08-11","ELFISH","BLUEGILL",-1,1,37,,,
"WI",2010,"2010-08-11","ELFISH","BLUEGILL",-1,1,36,,,
"WI",2010,"2010-08-11","ELFISH","BLUEGILL",-1,1,37,,,
"WI",2010,"2010-08-11","ELFISH","BLUEGILL",-1,1,32,,,
"WI",2010,"2010-08-11","ELFISH","BLUEGILL",-1,1,36,,,
"WI",2010,"2010-08-11","ELFISH","BLUEGILL",-1,1,44,,,
"WI",2010,"2010-08-11","ELFISH","BLUEGILL",-1,1,32,,,
"WI",2010,"2010-08-11","ELFISH","BLUEGILL",-1,1,30,,,
"WI",2010,"2010-08-11","ELFISH","BLUEGILL",-1,1,32,,,
"WI",2010,"2010-08-11","ELFISH","BLUEGILL",-1,1,37,,,
"WI",2010,"2010-08-11","ELFISH","BLUEGILL",-1,1,44,,,
"WI",2010,"2010-08-11","ELFISH","BLUEGILL",-1,1,41,,,
"WI",2010,"2010-08-11","ELFISH","BLUEGILL",-1,1,27,,,
"WI",2010,"2010-08-11","ELFISH","BLUEGILL",-1,1,40,,,
"WI",2010,"2010-08-11","ELFISH","BLUEGILL",-1,1,35,,,
"WI",2010,"2010-08-11","ELFISH","BLUEGILL",-1,1,39,,,
"WI",2010,"2010-08-11","ELFISH","BLUEGILL",-1,1,35,,,
"WI",2010,"2010-08-11","ELFISH","BLUEGILL",-1,1,29,,,
"WI",2010,"2010-08-11","ELFISH","BLUEGILL",-1,1,32,,,
"WI",2010,"2010-08-11","ELFISH","BLUEGILL",-1,1,41,,,
"WI",2010,"2010-08-11","ELFISH","BLUEGILL",-1,1,40,,,
"WI",2010,"2010-08-11","ELFISH","BLUEGILL",-1,1,39,,,
"WI",2010,"2010-08-11","ELFISH","BLUEGILL",-1,1,40,,,
"WI",2010,"2010-08-11","ELFISH","BLUEGILL",-1,1,40,,,
"WI",2010,"2010-08-11","ELFISH","BLUEGILL",-1,1,37,,,
"WI",2010,"2010-08-11","ELFISH","BLUEGILL",-1,1,38,,,
"WI",2010,"2010-08-11","ELFISH","BLUEGILL",-1,1,37,,,
"WI",2010,"2010-08-11","ELFISH","BLUEGILL",-1,2,157,,,
"WI",2010,"2010-08-11","ELFISH","BLUEGILL",-1,2,145,44,,
"WI",2010,"2010-08-11","ELFISH","BLUEGILL",-1,2,37,,,
"WI",2010,"2010-08-11","ELFISH","BLUEGILL",-1,2,150,,,
"WI",2010,"2010-08-11","ELFISH","BLUEGILL",-1,2,149,,,
"WI",2010,"2010-08-11","ELFISH","BLUEGILL",-1,2,150,,,
"WI",2010,"2010-08-11","ELFISH","BLUEGILL",-1,2,145,,,
"WI",2010,"2010-08-11","ELFISH","BLUEGILL",-1,2,157,,,
"WI",2010,"2010-08-11","ELFISH","BLUEGILL",-1,2,126,,,
"WI",2010,"2010-08-11","ELFISH","BLUEGILL",-1,2,146,,,
"WI",2010,"2010-08-11","ELFISH","BLUEGILL",-1,2,125,,,
"WI",2010,"2010-08-11","ELFISH","BLUEGILL",-1,2,154,,,
"WI",2010,"2010-08-11","ELFISH","BLUEGILL",-1,2,148,,,
"WI",2010,"2010-08-11","ELFISH","BLUEGILL",-1,2,138,,,
"WI",2010,"2010-08-11","ELFISH","BLUEGILL",-1,2,155,,,
"WI",2010,"2010-08-11","ELFISH","BLUEGILL",-1,2,156,,,
"WI",2010,"2010-08-11","ELFISH","BLUEGILL",-1,2,154,,,
"WI",2010,"2010-08-11","ELFISH","BLUEGILL",-1,2,127,,,
"WI",2010,"2010-08-11","ELFISH","BLUEGILL",-1,2,136,,,
"WI",2010,"2010-08-11","ELFISH","BLUEGILL",-1,2,158,,,
"WI",2010,"2010-08-11","ELFISH","BLUEGILL",-1,2,129,,,
"WI",2010,"2010-08-11","ELFISH","BLUEGILL",-1,2,131,,,
"WI",2010,"2010-08-11","ELFISH","BLUEGILL",-1,2,130,,,
"WI",2010,"2010-08-11","ELFISH","BLUEGILL",-1,2,149,,,
"WI",2010,"2010-08-11","ELFISH","BLUEGILL",-1,2,126,,,
"WI",2010,"2010-08-11","ELFISH","BLUEGILL",-1,2,150,,,
"WI",2010,"2010-08-11","ELFISH","BLUEGILL",-1,2,132,,,
"WI",2010,"2010-08-11","ELFISH","BLUEGILL",-1,2,125,,,
"WI",2010,"2010-08-11","ELFISH","BLUEGILL",-1,2,127,,,
"WI",2010,"2010-08-11","ELFISH","BLUEGILL",-1,2,160,,,
"WI",2010,"2010-08-11","ELFISH","BLUEGILL",-1,2,105,,,
"WI",2010,"2010-08-11","ELFISH","BLUEGILL",-1,2,128,,,
"WI",2010,"2010-08-11","ELFISH","BLUEGILL",-1,2,115,,,
"WI",2010,"2010-08-11","ELFISH","BLUEGILL",-1,2,128,,,
"WI",2010,"2010-08-11","ELFISH","BLUEGILL",-1,2,135,,,
"WI",2010,"2010-08-11","ELFISH","BLUEGILL",-1,2,92,,,
"WI",2010,"2010-08-11","ELFISH","BLUEGILL",-1,2,105,,,
"WI",2010,"2010-08-11","ELFISH","BLUEGILL",-1,2,112,,,
"WI",2010,"2010-08-11","ELFISH","BLUEGILL",-1,2,113,,,
"WI",2010,"2010-08-11","ELFISH","BLUEGILL",-1,2,100,,,
"WI",2010,"2010-08-11","ELFISH","BLUEGILL",-1,2,115,,,
"WI",2010,"2010-08-11","ELFISH","BLUEGILL",-1,2,120,,,
"WI",2010,"2010-08-11","ELFISH","BLUEGILL",-1,2,121,,,
"WI",2010,"2010-08-11","ELFISH","BLUEGILL",-1,2,131,,,
"WI",2010,"2010-08-11","ELFISH","BLUEGILL",-1,2,121,,,
"WI",2010,"2010-08-11","ELFISH","BLUEGILL",-1,2,98,,,
"WI",2010,"2010-08-11","ELFISH","BLUEGILL",-1,2,125,,,
"WI",2010,"2010-08-11","ELFISH","BLUEGILL",-1,2,96,,,
"WI",2010,"2010-08-11","ELFISH","BLUEGILL",-1,2,121,,,
"WI",2010,"2010-08-11","ELFISH","BLUEGILL",-1,2,114,,,
"WI",2010,"2010-08-11","ELFISH","BLUEGILL",-1,2,115,,,
"WI",2010,"2010-08-11","ELFISH","BLUEGILL",-1,2,118,,,
"WI",2010,"2010-08-11","ELFISH","BLUEGILL",-1,2,112,,,
"WI",2010,"2010-08-11","ELFISH","BLUEGILL",-1,2,59,,,
"WI",2010,"2010-08-11","ELFISH","BLUEGILL",-1,2,65,,,
"WI",2010,"2010-08-11","ELFISH","BLUEGILL",-1,2,153,,,
"WI",2010,"2010-08-11","ELFISH","BLUEGILL",-1,2,32,,,
"WI",2010,"2010-08-11","ELFISH","BLUEGILL",-1,2,150,,,
"WI",2010,"2010-08-11","ELFISH","BLUEGILL",-1,2,159,,,
"WI",2010,"2010-08-11","ELFISH","BLUEGILL",-1,3,109,,,
"WI",2010,"2010-08-11","ELFISH","BLUEGILL",-1,3,94,,,
"WI",2010,"2010-08-11","ELFISH","BLUEGILL",-1,3,161,,,
"WI",2010,"2010-08-11","ELFISH","BLUEGILL",-1,3,134,,,
"WI",2010,"2010-08-11","ELFISH","BLUEGILL",-1,3,104,,,
"WI",2010,"2010-08-11","ELFISH","BLUEGILL",-1,3,144,,,
"WI",2010,"2010-08-11","ELFISH","BLUEGILL",-1,3,123,,,
"WI",2010,"2010-08-11","ELFISH","BLUEGILL",-1,3,144,,,
"WI",2010,"2010-08-11","ELFISH","BLUEGILL",-1,3,106,,,
"WI",2010,"2010-08-11","ELFISH","BLUEGILL",-1,3,128,,,
"WI",2010,"2010-08-11","ELFISH","BLUEGILL",-1,3,98,,,
"WI",2010,"2010-08-11","ELFISH","BLUEGILL",-1,3,108,,,
"WI",2010,"2010-08-11","ELFISH","BLUEGILL",-1,3,116,,,
"WI",2010,"2010-08-11","ELFISH","BLUEGILL",-1,3,111,,,
"WI",2010,"2010-08-11","ELFISH","BLUEGILL",-1,3,136,,,
"WI",2010,"2010-08-11","ELFISH","BLUEGILL",-1,3,112,,,
"WI",2010,"2010-08-11","ELFISH","BLUEGILL",-1,3,96,,,
"WI",2010,"2010-08-11","ELFISH","BLUEGILL",-1,3,104,,,
"WI",2010,"2010-08-11","ELFISH","BLUEGILL",-1,3,110,,,
"WI",2010,"2010-08-11","ELFISH","BLUEGILL",-1,3,72,,,
"WI",2010,"2010-08-11","ELFISH","BLUEGILL",-1,3,75,,,
"WI",2010,"2010-08-11","ELFISH","BLUEGILL",-1,3,89,,,
"WI",2010,"2010-08-11","ELFISH","BLUEGILL",-1,3,78,,,
"WI",2010,"2010-08-11","ELFISH","BLUEGILL",-1,3,93,,,
"WI",2010,"2010-08-11","ELFISH","BLUEGILL",-1,3,93,,,
"WI",2010,"2010-08-11","ELFISH","BLUEGILL",-1,3,64,,,
"WI",2010,"2010-08-11","ELFISH","BLUEGILL",-1,3,101,,,
